Age,Amount,bank,cardType,entry_type,gender,transaction,v1,v2,v3,v4,fraud
27,1.29,Bank3,Visa_Debit,INTERNET,m,INTERNET,-0.33713585337758506,1.2171819386933302,1.32035329357775,0.0505671021762345,0
45,10.0,Bank0,Visa_Debit,magnetic,m,POS,-1.06132815935557,0.9241306948254978,1.76851415204331,-0.657233456059808,0
35,497.68,Bank3,Visa_Debit,chip,f,ATM,-1.5869197963864698,-1.26954356508241,0.0889845795792703,-0.4905606799363811,0
21,1.0,Bank1,Visa,INTERNET,f,INTERNET,2.02467428841417,-0.1915015947614,-1.4384138512107199,0.0877087819922871,0
49,14.99,Bank0,Visa,chip,m,POS,1.9054288672400002,0.549222036477661,-0.45186006294746706,3.5856186850833196,0
26,1.0,Bank4,Visa,chip,f,POS,-0.9051433184495419,0.8296051468429899,1.7368180247171998,-0.844833449255746,0
67,48.99,Bank6,Visa,chip,f,POS,-2.2143451301855,0.0510011446460268,0.9650302161251489,-0.2921563040124,0
24,500.0,Bank2,Visa,magnetic,f,POS,-2.15085504470997,2.18791662800118,-3.4305158921808703,0.11947621417201801,1
20,1.0,Bank8,Visa,INTERNET,f,INTERNET,2.08168186898724,-0.14244881457067401,-1.4915700887209198,0.194599952863148,0
23,22.97,Bank6,Visa,chip,f,ATM,-3.06718053423819,2.25647783304702,-0.378120363730025,-1.19627872632853,0
21,236.02,Bank4,Visa_Debit,chip,m,POS,0.779417362071369,0.0197487210673545,-0.140682808308343,2.67256826185129,0
51,123.10000000000001,Bank3,Visa,internet,f,INTERNET,-7.92389070083426,-5.1983601992332895,-3.00002392240282,4.420666201557281,1
26,90.0,Bank8,Visa_Debit,chip,m,ATM,-0.5515565502140389,0.41390775292021403,2.09031934025509,0.515551903238157,0
39,7.0,Bank5,Master,chip,f,ATM,-0.22776036471083203,-0.142991243314432,-1.2803337574345,-3.1692120208478998,0
79,0.0,Bank4,Visa,magnetic,m,ATM,1.2049342416081201,3.23806951076392,-6.01032440449142,5.720846676973901,1
61,21.0,Bank0,Visa_Debit,magnetic,f,ATM,2.28421402554513,-1.37679886383811,-0.8735580020835029,-1.59463897114907,0
71,7.6,Bank0,Visa,magnetic,f,POS,-6.9852674861123,5.1510935687259805,-4.59933777342036,4.534478600647679,1
19,6.99,Bank0,Master,INTERNET,m,INTERNET,0.36268934286611604,0.0615752580035511,-0.250450948226081,-1.76304671744852,0
32,10.62,Bank6,Visa,INTERNET,f,INTERNET,-0.461438913837894,1.48094652675684,2.1601037457357704,2.91516109245151,0
73,22.0,Bank0,Visa,chip,m,ATM,-0.779907359743164,-0.966802944998793,1.0358026218832401,-0.6546522021747021,0
55,3.0,Bank1,Visa,chip,m,POS,1.34715862458582,-1.10830148730957,1.4263989024511001,-0.28163927515272996,0
79,11.5,Bank3,AmEx,INTERNET,m,INTERNET,1.08878245390718,-0.42487464261735997,1.19150312863842,0.7228249011364491,0
63,196.8,Bank6,Visa,INTERNET,f,INTERNET,0.89631735790509,-0.638500980523406,0.46351884595363496,0.548243703477536,0
36,59.0,Bank3,Visa,INTERNET,f,INTERNET,-0.735314891309522,0.420347866296045,0.868720158841783,-0.85326087566977,0
23,49.56,Bank9,Visa,magnetic,f,POS,1.9579983195276298,0.45875933880394304,-2.40127209971148,1.47932482829808,0
67,999.9,Bank5,Master,internet,f,INTERNET,-7.222731305855451,6.1557729301392605,-10.8264598371575,4.1807791786876,1
69,166.69,Bank2,Master,chip,f,POS,1.64909291345103,-0.9684445588278441,-0.0538927659903371,0.7383644196682758,0
33,41.97,Bank5,Visa,magnetic,f,POS,0.0180712780441943,0.38990914713873603,1.3074084528625802,0.533877026825855,0
18,2.12,Bank1,Visa,chip,f,ATM,-0.493869631873307,0.770981422727247,2.35781311454009,-0.12653836309802802,0
36,10.0,Bank8,Visa_Debit,internet,f,INTERNET,-13.1926709562391,12.785970638297998,-9.90665002092758,3.32033688288942,1
48,79.64,Bank4,Visa,INTERNET,f,INTERNET,1.26228525965282,-0.49433562815538706,0.0031468901382168198,-0.34885704009456003,0
27,559.06,Bank8,Visa_Debit,INTERNET,f,INTERNET,-1.2862942822235,-0.315248317336149,0.581808351517848,-3.2773401377225397,0
43,1.29,Bank0,Master,chip,f,POS,1.20352886528317,0.164713476756134,0.608042395587733,0.558308030798884,0
49,21.98,Bank11,Visa,INTERNET,m,INTERNET,1.89324996629948,-0.48713092615925296,-1.76185608855242,0.46243886469637396,0
32,6.84,Bank1,Visa_Debit,INTERNET,f,INTERNET,-0.0863535509541525,0.9574066577725359,-0.603505107688829,-0.8733539429808441,0
27,4.49,Bank0,Visa,chip,f,POS,-0.40048167750523,1.0768040259515401,1.39685932979469,-0.004127739892618621,0
42,183.6,Bank9,Visa_Debit,chip,f,POS,0.956845957691682,-1.27267345256874,0.364150114643902,-0.41954661247200103,0
46,1.0,Bank8,Visa,INTERNET,m,INTERNET,-1.4341160763223202,0.0528693979077127,-0.15970324721442,-2.38524646437729,0
41,10.0,Bank0,Visa,internet,f,INTERNET,0.857321003765953,4.09391182702914,-7.423893589485589,7.380244517886619,1
71,53.98,Bank0,Visa_Debit,chip,f,POS,-0.646722134798048,-0.101627637571946,0.22151459370790103,-2.3270246652618303,0
66,3200.1,Bank1,AmEx,internet,m,INTERNET,-3.36776957405755,0.0992494427033949,-6.14848744863103,3.4019553678123504,1
24,20.0,Bank7,Visa,INTERNET,m,INTERNET,2.0483335248951797,-0.289464628568552,-1.56872502722107,-0.131834299402039,0
60,203.64,Bank1,Visa_Debit,chip,m,POS,0.913379365395211,-0.41156894888006895,-0.421666620609509,0.8102104158552741,0
24,125.34,Bank8,Master,chip,f,POS,-0.166097726266238,1.52009150079292,-1.8833467934430101,1.55199253143623,0
74,399.0,Bank3,Visa_Debit,chip,f,ATM,0.5654044009304521,-1.0734433255820601,-0.663946828445693,0.416190347324235,0
73,411.93,Bank3,Master_Debit,INTERNET,m,INTERNET,1.6225041558678002,-2.48702415404588,-4.28493229190189,-2.3323920305557597,0
65,377.12,Bank1,Visa_Debit,INTERNET,f,INTERNET,0.79881114186184,-2.73348845822479,-0.7904941828211741,-1.9031973469398302,0
73,3.78,Bank1,Visa,magnetic,m,ATM,1.30131382772785,-0.12297621975822899,0.0618136662657661,-0.33185395073958,0
75,149.75,Bank3,Visa,chip,m,POS,2.00790486653586,-1.86808185485109,-1.11887226254699,-1.52824788689091,0
26,1548.96,Bank11,Visa,magnetic,m,ATM,-1.0490105759641701,-5.25549865976278,-1.5577892544424998,3.43592537514875,0
67,2.28,Bank5,Master,chip,f,ATM,1.96527027316638,0.736115305136629,-0.8123661298669369,3.6847018734549803,0
52,21.83,Bank1,Visa_Debit,INTERNET,m,INTERNET,1.12481174257822,-0.0366624427945599,0.529276068715003,0.444646336275692,0
28,0.89,Bank8,Visa,chip,f,ATM,-0.174457595203291,0.9154181076214192,0.7467244673212171,-0.48680656479796997,0
32,5.0,Bank1,Visa,magnetic,m,POS,-1.45689891040929,0.572312900607687,1.23576661699607,-0.23480613187525,0
69,999.9,Bank1,Visa,magnetic,m,ATM,-25.9424344479142,14.6019980426299,-27.368650288126602,6.3783946076968805,1
79,1.0,Bank0,Visa_Debit,magnetic,m,POS,1.2506889071438798,-1.06608377897412,1.76042886126247,-0.150116428115318,0
63,201.41,Bank2,Visa,chip,m,POS,0.863181660640673,-1.08006236966178,0.5093771491539371,0.211440014610193,0
71,81.0,Bank7,Master,magnetic,m,ATM,-1.00109992668045,0.631194236815415,0.768952380371038,0.31542401344655396,0
73,9.98,Bank3,Visa_Debit,INTERNET,m,INTERNET,-1.02875962162637,1.65485234314964,-0.985773671573687,-1.0845124871099,0
62,350.0,Bank0,Visa,chip,f,ATM,1.54154703972195,-1.7896905595551398,-1.2564804419480802,-0.512807593025298,0
29,0.0,Bank1,Visa,internet,f,INTERNET,1.0795239780691301,0.872988038728802,-0.303850487243895,2.75536885087579,1
79,10.0,Bank5,Visa_Debit,chip,m,POS,2.0591179886343998,-0.656803205444435,-0.31354766915438204,0.7159741537829201,0
47,10.0,Bank3,Visa,chip,f,ATM,-2.52401156950864,2.09815186657166,-4.94607520997003,6.45658840962748,1
56,100.0,Bank1,Visa_Debit,chip,f,POS,-1.95583911624019,-0.407136059420115,2.46315264544901,-1.0849810896155099,0
64,1.0,Bank4,Visa,magnetic,f,POS,1.82399586988502,0.359035656326515,0.5889682322430171,4.0048502496597,0
26,10.0,Bank9,Master,chip,m,ATM,-4.075974684862681,0.9630312540926128,-5.07607019842086,4.9559633578155,1
51,12.31,Bank9,Visa_Debit,chip,f,POS,-0.52592647983092,1.10137729509599,-0.7100279371016841,-0.49969281403393395,0
77,9.99,Bank5,Visa_Debit,magnetic,f,ATM,1.93953948557,-0.46488026972289503,-0.35377276162029897,0.31181547858211,0
27,10.95,Bank7,Visa,chip,f,POS,2.14449121785229,-0.294590836596281,-2.3399623433264,-1.7094639161251102,0
50,262.45,Bank3,Visa,INTERNET,m,INTERNET,-0.893628199028458,-0.000662524055301266,0.39562175847925396,-0.822240229572951,0
65,18.91,Bank3,Visa_Debit,INTERNET,f,INTERNET,-0.693527286536227,1.31096828095875,0.7881224066490641,1.06742282007234,0
58,9.99,Bank2,Master,chip,m,ATM,-0.35726211806102204,0.43946764079671397,1.6041477409572398,-1.9478175363416397,0
68,7.15,Bank7,Visa_Debit,INTERNET,m,INTERNET,-1.0514361602942701,0.100250561169913,1.18187162179792,-2.1056669577464198,0
39,3.58,Bank1,Visa,INTERNET,m,INTERNET,0.120559745523232,0.886715688073145,-0.444440788609096,-0.522465994784951,0
57,5290.0,Bank0,Visa,internet,m,INTERNET,-3.0435406239976,-3.1573071209022796,1.08846277997285,2.2886436183814,1
51,37.57,Bank2,Visa_Debit,INTERNET,f,INTERNET,-0.215893040384118,0.982334181694645,-0.265418067586737,-0.40422044229011295,0
41,285.58,Bank3,Visa,INTERNET,m,INTERNET,-1.90011647112645,-0.24136959733021698,1.46222069938755,-1.04892650370307,0
44,237.09,Bank8,Visa,INTERNET,m,INTERNET,-0.5583171072931079,-1.62706779800139,-0.19041561622754197,-3.1640247078330295,0
56,76.10000000000001,Bank2,Visa,internet,m,INTERNET,-2.0444886887347797,3.36830621710984,-3.9371113906186803,5.62311973109633,1
21,20.74,Bank6,Master,magnetic,f,POS,-0.623417586237731,1.0949902214952199,0.873880576117925,0.0804801106537068,0
62,8.94,Bank3,Visa,magnetic,m,ATM,-0.29639827450776696,0.9330321127491629,1.45011883934638,-0.0777926328193966,0
55,7.6,Bank0,Visa_Debit,chip,m,ATM,0.19670675198777898,1.18975728641634,0.704882217511495,2.8913877733125095,1
29,90.96,Bank9,Visa,INTERNET,m,INTERNET,1.8536046274976499,-0.0259176490963149,-3.7247456061798,0.5262106843949811,0
77,15.98,Bank8,Master,chip,f,POS,-1.03847727545984,0.5912504765854899,1.4257296316213999,-1.80492510400844,0
61,4.95,Bank3,Visa_Debit,chip,m,POS,1.3784034896508202,-0.555312118132273,0.30654839933656,-0.7490687885560559,0
59,12.28,Bank1,Visa,chip,m,ATM,-1.1613367187968502,0.9769837725811898,0.818159626452595,1.01566100880835,0
45,6.78,Bank1,Master_Debit,chip,f,ATM,0.0183656991673685,0.797151168028695,0.175159362422833,-0.773854410374437,0
41,905.64,Bank11,Master,magnetic,m,POS,0.618162543376986,-3.36239582866714,-3.70201607141113,-0.258515677968565,0
27,8.03,Bank4,Master,INTERNET,m,INTERNET,-0.0612891654991978,1.09602591081899,-0.238577381815738,-0.42502316364719206,0
76,455.96,Bank3,Master,INTERNET,m,INTERNET,-2.8651960603027997,-2.4705280501316498,1.91283978255752,0.15353459575676998,0
38,168.33,Bank6,Visa,chip,m,ATM,-2.14225500829034,-2.4955661700741203,0.0171883925498414,0.361843197960205,0
64,217.61,Bank8,Master,magnetic,f,POS,-3.3122440426077504,-1.15226933442673,0.20870077327011605,1.17016390482681,0
32,0.79,Bank3,AmEx,INTERNET,f,INTERNET,1.1143462095090502,0.601488377552974,0.9156441560726709,2.55916201651437,0
48,10.92,Bank2,Visa_Debit,INTERNET,f,INTERNET,-0.28949797230227897,0.8833615744961659,0.132007744644229,-0.67075396746422,0
37,28.86,Bank0,Master,INTERNET,m,INTERNET,-1.5231980709086002,0.44890373997521293,2.77572082702917,3.21846966430457,0
53,115.89,Bank4,Visa,magnetic,m,ATM,-1.32830275425042,0.43953542268153295,2.21336366197621,2.3239965249759997,0
32,1.18,Bank3,Master,chip,m,POS,1.15410420405426,0.10374826122203501,1.4191217341297502,1.3347316983302,0
60,67.68,Bank2,Visa,chip,f,ATM,-1.8256534922711,1.8164805663783101,-0.007962602677657691,0.367608141429095,0
22,6.85,Bank2,Visa_Debit,INTERNET,f,INTERNET,1.22269081324595,0.766211486547928,0.118276403190182,2.4830932436487902,0
72,40.3,Bank1,Visa,chip,f,POS,-0.5090953883548279,1.3421846118608898,0.48889934345687397,1.1227985161031102,0
69,307.5,Bank0,Visa,INTERNET,f,INTERNET,1.5661245325649802,-2.1897382240184298,-2.05761772745662,-1.68275492292719,0
36,288.25,Bank6,Visa,INTERNET,f,INTERNET,0.7565190923834291,-2.0103191535202103,1.0766673805054099,-0.22564983713831,0
19,20.0,Bank2,Visa_Debit,chip,f,POS,1.88977482250819,-0.404736375391673,-1.20911663730244,0.0624605953663311,0
69,9.86,Bank1,Visa_Debit,magnetic,f,POS,-0.6281513150548779,1.12596261113399,1.73551415013871,-0.0936306268292289,0
44,71.5,Bank3,Visa,chip,m,ATM,-0.940947250900297,0.555020590692944,0.97866971881051,-0.48122459719987104,0
58,15.13,Bank9,Visa,INTERNET,f,INTERNET,-1.99020259964905,0.6747144577677902,0.9249324354418349,-3.72206098287875,0
47,88.8,Bank1,Visa_Debit,INTERNET,m,INTERNET,-0.69639570778126,-0.241228877306475,-0.40867619052386606,-1.74024865799323,0
36,11.6,Bank0,Visa_Debit,INTERNET,m,INTERNET,-3.2037116107523,-2.40944236357777,2.37573049249571,-0.558965541274921,0
18,1.0,Bank1,Visa_Debit,chip,f,POS,-1.94278625396029,1.68104357352824,-0.160725246182837,-0.6758973491124101,0
30,1.0,Bank3,Visa_Debit,magnetic,f,ATM,1.2766109907557,0.8260808677532199,-0.537140090156897,1.20979419717017,0
30,1.55,Bank4,Visa_Debit,INTERNET,f,INTERNET,1.27784648995678,0.582810432071347,-0.0892376717273654,1.0967156283504,0
18,60.64,Bank2,Visa_Debit,INTERNET,f,INTERNET,-0.8176519229102459,0.7193320379454158,1.16948209468468,-0.5937556120454,0
70,8.99,Bank1,Visa_Debit,magnetic,m,ATM,-2.1589992781786598,2.47991224290128,-0.704775108313258,-1.35441260318504,0
51,0.76,Bank6,Master_Debit,chip,f,POS,1.29338459244981,0.39484978418545796,-0.8225638525629381,0.541698610614808,0
18,39.99,Bank1,Visa_Debit,INTERNET,f,INTERNET,1.2217694559236,0.0064187709295472,0.0272421214509103,0.20170242542216302,0
68,157.82,Bank1,Master_Debit,magnetic,f,POS,-0.0721378573707022,-0.5462658375603571,1.0386473386394801,-0.7656373846210441,0
38,194.0,Bank1,Visa_Debit,magnetic,m,POS,-2.9284299093785604,-1.40604224227783,1.89271372236944,0.15380077284126598,0
35,49.9,Bank8,Visa,chip,f,POS,1.27091015020815,-0.547259531063585,0.127520216471285,-0.505710430277308,0
50,9.0,Bank1,Visa,chip,f,ATM,-0.329545766469874,1.06056138818925,-0.109351986734184,-0.556617251138974,0
68,2.68,Bank5,Visa,magnetic,m,ATM,-0.378017005317049,1.31255998682398,-0.538564443678842,-0.742394333549141,0
74,1800.0,Bank4,Visa_Debit,chip,f,ATM,-1.5994574017941499,2.6077200292922202,-2.98719294171061,3.0641561468478398,1
35,1.0,Bank0,Master,INTERNET,f,INTERNET,-1.01089136865011,0.475478362466364,1.46856641910152,-1.9527998771922999,0
22,11.34,Bank6,Visa,INTERNET,m,INTERNET,-1.79131241154405,2.6121820518339,-0.961236393320799,2.482235274084,0
68,14.99,Bank0,Visa_Debit,chip,f,POS,0.110647680302386,0.76076892835202,0.7126463539749179,1.0950576034697,0
19,86.95,Bank8,Visa_Debit,INTERNET,f,INTERNET,1.20653892619645,-0.5573533328044991,0.0608733336180975,-0.602673239181701,0
67,25.0,Bank3,Master,chip,m,POS,2.2355394386162404,-0.7326600204485891,-1.88682120569855,-1.26082147712675,0
32,28.97,Bank8,Master,chip,m,POS,-0.8085840188965151,1.4677014319105903,2.2833389405772597,2.93140488978787,0
68,19.99,Bank1,Visa_Debit,INTERNET,f,INTERNET,-0.0918645876889481,0.556720004184132,0.82025993265912,-0.149560235669477,0
56,822.16,Bank1,Master,INTERNET,f,INTERNET,-0.253316995687285,-3.12878491104258,-0.7360760577055531,0.12022777287502302,0
18,0.99,Bank4,Visa_Debit,chip,m,POS,1.1349935895485,0.0963395989554208,0.277921329438745,0.31969195556063895,0
74,3.78,Bank1,AmEx,chip,f,ATM,-2.99163967800779,2.65533391367435,-0.753654292474589,-1.27742116053876,0
51,8.99,Bank4,Master_Debit,chip,f,POS,-0.620308757749772,1.37416535764969,1.4279506541875402,0.128077227060651,0
27,0.77,Bank8,Visa_Debit,magnetic,f,POS,-2.55628650955813,2.0274284697349,-1.1778440358676499,-2.6726908770618,0
50,39.09,Bank0,Visa_Debit,INTERNET,m,INTERNET,1.21916437451518,-0.0729346614915055,0.29140924163091103,0.6676746937557769,0
41,93.69,Bank0,Visa_Debit,magnetic,f,POS,0.941099453206831,-0.10373503602328399,0.15386521124078,0.981559016739472,0
78,147.6,Bank1,Visa_Debit,magnetic,f,ATM,1.21276612352828,-1.30789183112975,0.0849912946322933,-1.20622440570084,0
58,1.0,Bank1,Visa_Debit,INTERNET,m,INTERNET,2.03318534677705,-0.156379238730916,-1.4255863367442598,0.0937929579925359,0
44,8.299999999999999,Bank0,Visa,internet,m,INTERNET,-6.15960693036327,1.46871292315117,-6.85088814665684,5.17470627250374,1
55,9.99,Bank9,Master,chip,m,ATM,-6.072550176859241,5.02726362448473,-3.21749700219831,-0.29772891824602504,0
40,20.0,Bank3,Visa,INTERNET,f,INTERNET,-0.714397947674063,1.07515340489958,1.4543817048840502,1.3472458412361399,0
18,21.37,Bank3,Visa,chip,m,POS,1.44113109179631,-0.618100699068464,-0.8920101359106549,-1.63306153548808,0
34,0.0,Bank1,Visa,INTERNET,m,INTERNET,-1.7515084792852802,-0.7908957888815821,1.65197362779683,-0.876420838350116,0
37,64.28,Bank1,Visa,chip,m,POS,2.06892228137566,-1.4190451518148,-0.70154618297545,-2.60342637981141,0
44,3200.1,Bank3,Master,internet,f,INTERNET,-3.36776957405755,0.0992494427033949,-6.14848744863103,3.4019553678123504,1
65,0.99,Bank1,Visa,magnetic,m,POS,1.19549440194806,0.194929191243257,0.617510331478634,0.649717014766923,0
50,0.99,Bank2,Visa,magnetic,f,ATM,-0.5563631440308571,0.551154842261394,0.39688848949569205,-0.613373874981716,0
43,84.0,Bank0,Master,chip,f,POS,1.15968000327441,-0.635889173716272,0.799052237793263,0.650607028127688,0
55,87.48,Bank4,Visa,chip,m,POS,-0.8242635223979008,0.28212266562101895,2.7748088654782097,3.1341851517067303,0
54,81.58,Bank3,Visa,chip,f,ATM,1.12574645594905,-0.855258746056408,-0.536071776352574,-0.8689659953346122,0
39,13.41,Bank7,Visa,chip,f,POS,1.24288416896592,0.15430646275501902,0.33650925449440894,1.12711642368627,0
78,601.0,Bank7,Master_Debit,INTERNET,f,INTERNET,-1.6719115795475599,-4.20206786453964,-0.41298002092321,-1.08612132964406,0
72,133.11,Bank4,Master_Debit,chip,m,ATM,0.9458760472482209,-0.8556707539282871,0.636760723315161,-0.020665125979314,0
67,1328.19,Bank5,Master,chip,m,ATM,-0.7465775016211441,-3.72324186080647,-0.8576148598415391,5.05141205813833,0
23,7.7,Bank1,Visa,INTERNET,f,INTERNET,-2.6222876346854997,2.68279617451279,-2.33038447013244,-1.8603577383376297,0
23,2.3,Bank3,Visa,chip,m,POS,-0.853734151755393,1.07412381062816,2.2636036209042,-0.18935317882508101,0
36,22.5,Bank0,Master,magnetic,f,POS,-1.03588022093605,-0.0344824954558391,2.5869925948395096,-1.64402517721994,0
22,15.2,Bank8,Visa_Debit,internet,f,INTERNET,-7.8968861530757595,5.381019522516849,-8.45116161458266,7.963928087423071,1
30,129.15,Bank5,Visa_Debit,chip,f,ATM,-0.8465397451579499,1.48969155047199,-0.322307582422717,-1.01993533116224,0
27,39.2,Bank2,Visa,magnetic,m,ATM,2.08615072411273,-0.19090137889591002,-2.06804944536202,-0.485859223508609,0
78,52.0,Bank0,Visa,INTERNET,m,INTERNET,-2.68196673391092,-1.28993501727604,-2.3006065059015697,0.371065005544565,0
71,5290.0,Bank6,Visa,magnetic,m,ATM,-3.0435406239976,-3.1573071209022796,1.08846277997285,2.2886436183814,1
62,1.53,Bank4,Visa,INTERNET,f,INTERNET,-0.835759924887619,1.55442179878646,-1.06251992532568,-0.567150908070935,0
54,512.75,Bank2,Visa,chip,f,POS,0.239204567145047,-2.57868309110233,0.5856683670043771,-0.148125065274712,0
54,100.0,Bank0,Master,INTERNET,m,INTERNET,-5.7713709607339405,-6.2282385944458305,1.35874339300001,-0.8860842316982421,0
73,175.46,Bank4,Visa_Debit,magnetic,f,ATM,-2.7654974440001,-0.39230684126712395,1.51120102841032,1.36430221551195,0
77,36.6,Bank5,Visa,magnetic,f,POS,0.0978563489962111,1.05516844895109,-1.02282201361566,-0.0832565825326884,0
32,1.0,Bank5,Master_Debit,magnetic,m,POS,2.11289953834131,0.708254743922573,-3.31664259630167,0.6593000085360989,0
71,302.1,Bank6,Visa_Debit,INTERNET,f,INTERNET,0.7374315149399421,-1.64364327849954,0.34873549427925,-0.506387101389971,0
47,28.28,Bank5,Visa_Debit,INTERNET,f,INTERNET,1.9984015868041798,0.4568144226390611,-2.3974656435344,1.4714117575249601,0
24,4.49,Bank1,Visa,INTERNET,m,INTERNET,-0.911806517744692,1.5607938886608503,-0.50336829493949,-1.04436779687531,0
25,10.65,Bank6,Visa_Debit,magnetic,m,POS,-0.477843819188529,0.812375944214384,1.75199702763081,2.1649892435808797,0
57,933.5,Bank6,Master,internet,m,INTERNET,-4.59944700208203,2.76253994253031,-4.6565298706326,5.201403067258941,1
45,44.9,Bank1,Visa,INTERNET,m,INTERNET,-1.53217529247806,-0.0840887118139861,0.588373769797332,-2.08310602358447,0
47,48.19,Bank3,Master_Debit,magnetic,f,ATM,1.39902883147042,-0.420815638108978,-0.33050974288281104,-0.749101044356871,0
56,4.5,Bank2,Visa,chip,m,ATM,1.81919365761324,-0.834673965671885,-0.7866865385435179,-0.0486557190040602,0
37,193.16,Bank0,Visa_Debit,INTERNET,f,INTERNET,-5.29775844742673,-4.902584384556481,-0.185500022890404,-2.58731432748713,0
36,999.9,Bank2,Master,magnetic,f,POS,-27.84818067198,15.598192662555402,-28.923755945104,6.418441746575319,1
18,3.92,Bank7,Visa,magnetic,m,ATM,-0.32109863904612396,1.1150789506889198,-0.136957695328098,1.07526032362971,0
74,1.0,Bank12,Visa,INTERNET,m,INTERNET,-0.465927089271861,0.740704814741765,1.73134317069253,0.0360125894635079,0
65,114.0,Bank8,Visa,internet,m,INTERNET,-11.397726721761101,7.763953046212619,-18.572307456296002,6.71185525207739,1
45,34.98,Bank4,Master,INTERNET,f,INTERNET,1.1929030136382601,0.21810212942969698,0.323813211396187,0.23270751863258302,0
32,139.54,Bank1,Visa,magnetic,m,ATM,-1.04325792760453,0.42300198776339204,1.59752051343162,1.25524564181752,0
29,1.51,Bank5,Visa,chip,f,ATM,-1.20361733870224,1.57400944738746,2.88927678247126,3.38140396286581,0
74,8.04,Bank1,Visa,chip,f,ATM,-0.5473252782325561,0.4806587534418111,1.2413668331894099,-0.8384618153824119,0
65,1239.84,Bank3,Visa,magnetic,m,ATM,-2.1595513343338304,1.37699643920627,-1.5965472720164902,0.30890788801844393,0
37,1.0,Bank5,Visa,chip,m,POS,-3.1617721396791296,-2.30433594250357,1.54998868803172,3.6834472801386497,0
68,16.92,Bank0,Visa,INTERNET,f,INTERNET,1.8659646785271102,-0.5717890019695799,-1.4338016125321498,0.26280916773748103,0
46,17.48,Bank5,Visa,magnetic,m,POS,-0.388024101865876,0.8044069581522021,2.0187766777228897,1.1789998053453,0
48,15.0,Bank2,Visa,magnetic,m,ATM,-0.60875420050128,-0.446865674036573,1.19704116057416,-2.47556740010163,0
71,29.0,Bank0,Visa,chip,f,POS,-1.54319778978919,1.59030494228881,0.650783185286039,-1.2297803513468502,0
72,24.99,Bank7,Visa,INTERNET,f,INTERNET,2.1223520466529298,-0.9817954778283728,-0.832268742065838,-0.981481506328558,0
34,0.76,Bank1,Visa,chip,f,POS,1.33505315377059,0.331464026372479,-2.05776277666682,-0.346175355279224,0
70,15.98,Bank4,Visa,chip,m,POS,-0.62669249004969,0.7437608498782571,2.0366784700092397,0.0137491951174527,0
35,14.85,Bank1,Master,chip,m,ATM,-0.873992034616909,1.29171148819945,0.7167463941965551,-1.3487380346078601,0
30,1.98,Bank0,Visa,INTERNET,f,INTERNET,-2.82055698283096,2.8665557550572203,-1.69547159928754,-1.2735975807306201,0
65,54.0,Bank2,Master_Debit,chip,m,ATM,1.05346860844807,0.0445029666562932,0.48343632072765996,1.50993904412175,0
35,75.0,Bank0,Master,INTERNET,m,INTERNET,-1.12862511644704,-0.387848805345349,1.33836541420246,-1.66902315789,0
25,74.95,Bank3,Visa,INTERNET,f,INTERNET,1.04530525476981,-0.644177714592624,1.04961514052093,0.174445381433499,0
74,4.98,Bank4,Visa,INTERNET,m,INTERNET,-1.05949590992661,1.8882122367303797,-0.4857158777987679,0.563064763755256,0
58,1.0,Bank0,Visa_Debit,chip,m,ATM,1.98731780546341,-0.10531916319152901,-1.6407122522062998,0.7256975747794542,0
54,10.0,Bank1,Visa_Debit,chip,f,ATM,1.1185596346894098,1.29185826269199,-1.2988053261441102,2.13577170090141,1
71,88.0,Bank7,Master,magnetic,m,POS,-1.3553961574446598,-1.06970893155938,1.8300048810374099,0.272436589803439,0
75,0.0,Bank2,Visa,internet,m,INTERNET,-0.937843305478391,3.46288948991687,-6.44510395393435,4.9321986662268005,1
47,15.17,Bank2,Master,chip,m,POS,2.20918694617542,-1.07304088779478,-1.42862315797248,-2.0596500561808897,0
35,7232.1,Bank3,Visa,magnetic,m,POS,0.46974951748783095,-1.23755547027318,-1.7673406158965501,4.83349012798216,1
29,111.18,Bank2,Visa_Debit,chip,m,POS,-0.612954559974528,1.0667501824830299,1.67053126147047,0.0594861201133973,0
79,29.0,Bank1,Visa,chip,m,POS,1.1421798898606002,0.163697574212692,0.34572870898100505,1.22334560797989,0
73,6.94,Bank1,Master,chip,m,POS,1.42689625026671,-0.576962484201202,0.218291143354663,-0.9728283936409859,0
50,104.0,Bank0,Master,INTERNET,f,INTERNET,2.08918660489043,-1.8960719784425903,-0.23410893433138003,-1.5084909323809998,0
53,9.9,Bank2,Visa_Debit,INTERNET,m,INTERNET,0.0730581523457096,1.14586825103472,0.37849044182318897,0.971919858071022,0
38,63.52,Bank0,Master_Debit,magnetic,f,POS,1.9314321342563399,-0.5763146329973691,-2.68217139519993,-0.63788204267438,0
72,2149.14,Bank0,Visa,magnetic,f,ATM,-14.7819914396319,-16.671178847815,-3.5155038292294902,3.43082933480365,0
26,7.6,Bank11,Visa,magnetic,m,ATM,-0.5496154384962271,2.2190746929059904,-3.52202432215688,0.23699517925369395,1
61,9.99,Bank4,Visa,chip,f,POS,-4.78546018787478,4.23201885929468,-2.89236261741624,-1.30837712330288,0
18,51.0,Bank6,Visa_Debit,magnetic,f,ATM,-0.43022083562857794,0.9138762058761701,0.6161432049444909,0.875501458919328,0
